trip_id,duration
1275888,1210
1291654,1210
1319554,1210
1319853,1210
1320347,1210
1324441,1210
922642,1209
959736,1209
968645,1209
990429,1209
994862,1209
1006329,1209
1013479,1209
1014240,1209
1030258,1209
1092758,1209
1158615,1209
1164752,1209
1174253,1209
1198291,1209
1219518,1209
1239126,1209
1253558,1209
1263900,1209
1283812,1209
1309662,1209
1314330,1209
1320451,1209
1324024,1209
934219,1208
949483,1208
949647,1208
953279,1208
966920,1208
977933,1208
978503,1208
1003876,1208
1005118,1208
1012006,1208
1018690,1208
1019124,1208
1031297,1208
1046637,1208
1077020,1208
1078573,1208
1078674,1208
1081915,1208
1091165,1208
1092964,1208
1098616,1208
1121172,1208
1127699,1208
1164014,1208
1164050,1208
1167414,1208
1175760,1208
1200818,1208
1206617,1208
1212051,1208
1227468,1208
1240410,1208
1252327,1208
1252629,1208
1254641,1208
1267245,1208
1267340,1208
1268367,1208
1269920,1208
1300595,1208
948553,1207
952449,1207
983017,1207
1022714,1207
1023280,1207
1027936,1207
1038299,1207
1052067,1207
1065748,1207
1066165,1207
1089310,1207
1103063,1207
1182683,1207
1183853,1207
1196824,1207
1210094,1207
1217587,1207
1219343,1207
1221584,1207
1231615,1207
1242267,1207
1262279,1207
1292983,1207
1293378,1207
1315430,1207
1316896,1207
1326621,1207
921098,1206
921831,1206
929242,1206
929274,1206
945047,1206
955892,1206
960238,1206
995663,1206
997187,1206
1009263,1206
1019840,1206
1041172,1206
1042130,1206
1046873,1206
1058239,1206
1067673,1206
1075908,1206
1085387,1206
1085635,1206
1113314,1206
1119419,1206
1130429,1206
1138700,1206
1143935,1206
1164565,1206
1165462,1206
1177912,1206
1187429,1206
1192702,1206
1199628,1206
1204937,1206
1206730,1206
1210776,1206
1227883,1206
1228839,1206
1231608,1206
1256499,1206
1261865,1206
1284088,1206
1289248,1206
1294135,1206
1333463,1206
916790,1205
926518,1205
928605,1205
949325,1205
953648,1205
961939,1205
1008503,1205
1009674,1205
1026839,1205
1028290,1205
1040695,1205
1061572,1205
1085636,1205
1093886,1205
1108724,1205
1116260,1205
1116855,1205
1161054,1205
1201462,1205
1212603,1205
1238087,1205
1244175,1205
1253969,1205
1275120,1205
1287993,1205
1296459,1205
1335468,1205
1337958,1205
917235,1204
923654,1204
950331,1204
967843,1204
979359,1204
1001400,1204
1008499,1204
1018734,1204
1020417,1204
1025066,1204
1030808,1204
1035355,1204
1037715,1204
1047542,1204
1048784,1204
1048830,1204
1058111,1204
1080093,1204
1093377,1204
1099850,1204
1146077,1204
1163029,1204
1175015,1204
1176331,1204
1187433,1204
1200214,1204
1202078,1204
1210192,1204
1213281,1204
1242642,1204
1248790,1204
1254733,1204
1268368,1204
1269013,1204
1274891,1204
1297159,1204
1300960,1204
1305026,1204
1324293,1204
1327230,1204
928852,1203
945099,1203
953032,1203
964883,1203
969309,1203
1027101,1203
1032346,1203
1042675,1203
1045024,1203
1065020,1203
1078278,1203
1093419,1203
1110838,1203
1111174,1203
1118577,1203
1121387,1203
1128379,1203
1138414,1203
1165999,1203
1186950,1203
1195425,1203
1210174,1203
1210387,1203
1238201,1203
1239627,1203
1242846,1203
1260811,1203
1261412,1203
1263894,1203
1281138,1203
1288164,1203
1297280,1203
1309167,1203
1310908,1203
1313840,1203
1321540,1203
1333092,1203
915284,1202
920982,1202
921369,1202
924165,1202
929262,1202
959248,1202
963096,1202
973935,1202
975525,1202
1009135,1202
1018541,1202
1035031,1202
1052557,1202
1069040,1202
1091743,1202
1102466,1202
1108291,1202
1114950,1202
1179013,1202
1179669,1202
1190921,1202
1198954,1202
1206600,1202
1210728,1202
1213011,1202
1217074,1202
1218171,1202
1236442,1202
1238460,1202
1259864,1202
1270632,1202
1287801,1202
1288154,1202
1309239,1202
1335825,1202
920943,1201
945515,1201
956428,1201
976626,1201
977755,1201
986802,1201
994510,1201
1003069,1201
1009899,1201
1018558,1201
1027584,1201
1033060,1201
1099751,1201
1131130,1201
1169014,1201
1188442,1201
1194123,1201
1215991,1201
1218280,1201
1222263,1201
1238007,1201
1246605,1201
1273750,1201
1277612,1201
1294644,1201
1315250,1201
917328,1200
920752,1200
930653,1200
930922,1200
934952,1200
939889,1200
940286,1200
945968,1200
948348,1200
952401,1200
969555,1200
975982,1200
999481,1200
1007614,1200
1017905,1200
1022595,1200
1044019,1200
1063863,1200
1088827,1200
1090539,1200
1110103,1200
1112241,1200
1122505,1200
1130668,1200
1136123,1200
1147219,1200
1165104,1200
1168606,1200
1169278,1200
1172857,1200
1201574,1200
1210663,1200
1225499,1200
1236335,1200
1236614,1200
1238028,1200
1245460,1200
1263566,1200
1270543,1200
1271355,1200
1273690,1200
1278239,1200
1324233,1200
1331040,1200
917943,1199
920466,1199
929856,1199
934609,1199
941172,1199
942237,1199
954534,1199
966484,1199
981169,1199
1002557,1199
1006825,1199
1013595,1199
1018332,1199
1069613,1199
1080708,1199
1082210,1199
1084268,1199
1092574,1199
1100026,1199
1108378,1199
1108931,1199
1111055,1199
1117796,1199
1124150,1199
1158614,1199
1167716,1199
1171617,1199
1175440,1199
1192084,1199
1218239,1199
1236098,1199
1238285,1199
1252528,1199
1252821,1199
1296489,1199
1307550,1199
1314448,1199
1332597,1199
1337058,1199
924729,1198
934944,1198
935435,1198
936623,1198
942622,1198
955730,1198
961182,1198
964585,1198
966510,1198
973968,1198
1018559,1198
1038842,1198
1043948,1198
1093534,1198
1094103,1198
1098430,1198
1115208,1198
1116790,1198
1150361,1198
1161144,1198
1163575,1198
1182361,1198
1196689,1198
1216722,1198
1226668,1198
1256527,1198
1284021,1198
1287905,1198
1291066,1198
1304053,1198
1314475,1198
1315327,1198
1320093,1198
1324048,1198
1331064,1198
919200,1197
932183,1197
940398,1197
946981,1197
947585,1197
989218,1197
999816,1197
1020825,1197
1021004,1197
1046370,1197
1047236,1197
1066870,1197
1095307,1197
1101965,1197
1107315,1197
1108725,1197
1119997,1197
1130376,1197
1132173,1197
1141230,1197
1145182,1197
1205221,1197
1219340,1197
1220130,1197
1224155,1197
1226692,1197
1230039,1197
1247995,1197
1269179,1197
1272447,1197
1274156,1197
1285347,1197
1289675,1197
1291143,1197
1294244,1197
1297158,1197
1300733,1197
1303970,1197
1320419,1197
1322284,1197
919803,1196
946510,1196
953209,1196
978423,1196
979396,1196
1003634,1196
1030094,1196
1071771,1196
1072413,1196
1078535,1196
1087854,1196
1092713,1196
1097544,1196
1117763,1196
1130598,1196
1134501,1196
1143660,1196
1177291,1196
1194656,1196
1206352,1196
1206595,1196
1210857,1196
1227652,1196
1246889,1196
1253962,1196
1255111,1196
1262411,1196
1272662,1196
1277352,1196
1280022,1196
1285795,1196
1292899,1196
1294243,1196
1309269,1196
1315545,1196
920775,1195
947190,1195
953484,1195
953647,1195
964927,1195
965408,1195
977848,1195
983018,1195
987720,1195
1004211,1195
1004552,1195
1017282,1195
1044311,1195
1044455,1195
1045719,1195
1072158,1195
1084313,1195
1090320,1195
1099971,1195
1116336,1195
1126581,1195
1141405,1195
1144908,1195
1151367,1195
1158074,1195
1164549,1195
1164775,1195
1180574,1195
1185811,1195
1204700,1195
1231222,1195
1238042,1195
1279955,1195
1315464,1195
1317321,1195
930375,1194
940414,1194
944235,1194
945375,1194
999480,1194
1007801,1194
1030552,1194
1036089,1194
1049507,1194
1064362,1194
1071573,1194
1088657,1194
1094739,1194
1148289,1194
1164501,1194
1173785,1194
1183774,1194
1190920,1194
1195173,1194
1207184,1194
1209322,1194
1239688,1194
1246537,1194
1271106,1194
1275540,1194
1301649,1194
1308044,1194
1315224,1194
946880,1193
947236,1193
962877,1193
965465,1193
974756,1193
978178,1193
981026,1193
1009908,1193
1041705,1193
1051275,1193
1069044,1193
1070853,1193
1077593,1193
1081273,1193
1107820,1193
1108624,1193
1125306,1193
1155355,1193
1160190,1193
1169853,1193
1172274,1193
1172303,1193
1173326,1193
1180852,1193
1192029,1193
1196226,1193
1210361,1193
1218660,1193
1219951,1193
1227248,1193
1228361,1193
1256773,1193
1282939,1193
1291567,1193
1294533,1193
1296790,1193
1298386,1193
1315488,1193
1333527,1193
1335005,1193
934823,1192
942167,1192
947302,1192
969391,1192
970538,1192
974038,1192
982134,1192
1016644,1192
1017507,1192
1020973,1192
1045850,1192
1048339,1192
1070315,1192
1075046,1192
1083316,1192
1085861,1192
1116335,1192
1116928,1192
1122693,1192
1136154,1192
1159594,1192
1175548,1192
1183142,1192
1201618,1192
1218872,1192
1232535,1192
1238098,1192
1245686,1192
1263826,1192
1270678,1192
1287364,1192
1314544,1192
1325663,1192
1336743,1192
914333,1191
915035,1191
925596,1191
926282,1191
935155,1191
1034890,1191
1036692,1191
1041051,1191
1068887,1191
1081577,1191
1082610,1191
1097612,1191
1100025,1191
1106704,1191
1150403,1191
1150598,1191
1170620,1191
1176008,1191
1198611,1191
1204411,1191
1210127,1191
1248549,1191
1258839,1191
1263618,1191
1264247,1191
1276428,1191
1278021,1191
1282403,1191
1286823,1191
1294390,1191
1297316,1191
1301311,1191
1305564,1191
1315270,1191
1321526,1191
1323816,1191
919813,1190
946881,1190
985002,1190
1006522,1190
1006533,1190
1010594,1190
1017412,1190
1021154,1190
1040759,1190
1045788,1190
1047514,1190
1053111,1190
1076234,1190
1078330,1190
1086813,1190
1108269,1190
1118606,1190
1123727,1190
1127015,1190
1151676,1190
1179561,1190
1194718,1190
1216660,1190
1225983,1190
1265148,1190
1279992,1190
1281063,1190
1281974,1190
1297927,1190
1317394,1190
1327256,1190
1332848,1190
1336043,1190
932810,1189
937399,1189
939295,1189
944379,1189
947683,1189
953378,1189
959215,1189
980522,1189
1000824,1189
1022598,1189
1024406,1189
1024959,1189
1036781,1189
1040374,1189
1048734,1189
1060507,1189
1065436,1189
1065706,1189
1066617,1189
1066989,1189
1093732,1189
1097726,1189
1098013,1189
1099542,1189
1102221,1189
1116262,1189
1125399,1189
1125466,1189
1126174,1189
1137842,1189
1148944,1189
1148986,1189
1169599,1189
1176813,1189
1199877,1189
1225858,1189
1236005,1189
1254668,1189
1270674,1189
1291652,1189
1296883,1189
1305697,1189
1307003,1189
1315482,1189
1322248,1189
1326654,1189
1333800,1189
1337220,1189
1337521,1189
1337532,1189
929121,1188
935605,1188
946386,1188
949089,1188
955288,1188
962643,1188
972263,1188
991119,1188
1003794,1188
1028496,1188
1048905,1188
1050954,1188
1065758,1188
1072689,1188
1086313,1188
1115293,1188
1116303,1188
1117998,1188
1123726,1188
1186769,1188
1208861,1188
1214254,1188
1215703,1188
1219769,1188
1225967,1188
1235638,1188
1240082,1188
1247899,1188
1251438,1188
1270759,1188
1275027,1188
1277378,1188
1289549,1188
1290779,1188
1297315,1188
1299996,1188
1306235,1188
1311005,1188
1323035,1188
1323149,1188
1329560,1188
920590,1187
928876,1187
944316,1187
951418,1187
954014,1187
956622,1187
963753,1187
1021725,1187
1024827,1187
1025962,1187
1050812,1187
1096825,1187
1124866,1187
1179120,1187
1214831,1187
1219047,1187
1245444,1187
1257503,1187
1268544,1187
1287049,1187
1305072,1187
1322148,1187
1329382,1187
1336325,1187
1337177,1187
913862,1186
920652,1186
926897,1186
929785,1186
946630,1186
987388,1186
1002365,1186
1039698,1186
1047045,1186
1062553,1186
1077970,1186
1087673,1186
1092892,1186
1108120,1186
1120122,1186
1135828,1186
1144374,1186
1156964,1186
1178762,1186
1185527,1186
1192028,1186
1213494,1186
1217969,1186
1245875,1186
1272446,1186
1280525,1186
1284656,1186
1290853,1186
1314509,1186
1333206,1186
917906,1185
919967,1185
927531,1185
928846,1185
939230,1185
958019,1185
967187,1185
976643,1185
981109,1185
989228,1185
991600,1185
1007782,1185
1044368,1185
1047908,1185
1058411,1185
1060330,1185
1067161,1185
1076486,1185
1081101,1185
1092973,1185
1093660,1185
1123280,1185
1128345,1185
1129553,1185
1193610,1185
1197069,1185
1206285,1185
1210253,1185
1253872,1185
1255507,1185
1279443,1185
1318427,1185
1324603,1185
1334469,1185
1337649,1185
926342,1184
928811,1184
949488,1184
960398,1184
961517,1184
965116,1184
987484,1184
1009784,1184
1031457,1184
1038026,1184
1049779,1184
1051836,1184
1056243,1184
1058415,1184
1061764,1184
1087655,1184
1102721,1184
1122523,1184
1130526,1184
1146697,1184
1153185,1184
1153533,1184
1174564,1184
1193870,1184
1208900,1184
1215317,1184
1224232,1184
1231718,1184
1231792,1184
1233492,1184
1235798,1184
1243475,1184
1245488,1184
1261581,1184
1264609,1184
1296213,1184
1314449,1184
1314851,1184
1330624,1184
925635,1183
933777,1183
934936,1183
947662,1183
955259,1183
956025,1183
964586,1183
979287,1183
979717,1183
980288,1183
1006339,1183
1013892,1183
1021777,1183
1040666,1183
1048578,1183
1069209,1183
1078407,1183
1080818,1183
1110998,1183
1116098,1183
1118236,1183
1125361,1183
1151192,1183
1164548,1183
1209697,1183
1210859,1183
1221590,1183
1228363,1183
1248935,1183
1265674,1183
1273195,1183
1282809,1183
1285711,1183
1296752,1183
1314569,1183
1314691,1183
1314934,1183
1319238,1183
937587,1182
953485,1182
973013,1182
984176,1182
989258,1182
997160,1182
1027639,1182
1085142,1182
1106381,1182
1119161,1182
1134210,1182
1155330,1182
1173891,1182
1195256,1182
1199150,1182
1230405,1182
1236918,1182
1259902,1182
1273606,1182
1289513,1182
1307204,1182
1309163,1182
1317938,1182
1331875,1182
1335805,1182
919223,1181
923564,1181
936073,1181
939932,1181
946804,1181
950227,1181
950408,1181
955627,1181
960852,1181
963671,1181
964433,1181
981336,1181
1001082,1181
1002466,1181
1008250,1181
1024126,1181
1032992,1181
1046383,1181
1055631,1181
1057516,1181
1072537,1181
1076401,1181
1078688,1181
1083358,1181
1090071,1181
1090939,1181
1092558,1181
1093107,1181
1097420,1181
1097728,1181
1101836,1181
1115284,1181
1123728,1181
1134538,1181
1152031,1181
1176407,1181
1176822,1181
1211660,1181
1213741,1181
1217127,1181
1232706,1181
1236511,1181
1252011,1181
1267009,1181
1289890,1181
1305311,1181
1305686,1181
1306419,1181
1309206,1181
1314690,1181
1315103,1181
1324421,1181
1331148,1181
1331446,1181
919401,1180
927063,1180
932397,1180
939229,1180
940263,1180
943912,1180
1002038,1180
1003966,1180
1023768,1180
1026521,1180
1032902,1180
1071932,1180
1092575,1180
1096133,1180
1104581,1180
1126594,1180
1153175,1180
1153614,1180
1177926,1180
1212033,1180
1224082,1180
1230474,1180
1236110,1180
1236361,1180
1240756,1180
1253956,1180
1274975,1180
1277340,1180
1278206,1180
1279623,1180
1282664,1180
1305383,1180
1316026,1180
925200,1179
927640,1179
931039,1179
937409,1179
938000,1179
942430,1179
960933,1179
973570,1179
985962,1179
1009304,1179
1026526,1179
1026653,1179
1027406,1179
1036988,1179
1058525,1179
1075317,1179
1084552,1179
1084567,1179
1085356,1179
1093037,1179
1099125,1179
1113699,1179
1166850,1179
1174238,1179
1184952,1179
1187415,1179
1192715,1179
1196779,1179
1241935,1179
1245400,1179
1270099,1179
1281293,1179
1302744,1179
1310829,1179
1315458,1179
1331161,1179
1334770,1179
913688,1178
920512,1178
921397,1178
929079,1178
961731,1178
966742,1178
967902,1178
1004886,1178
1016810,1178
1020047,1178
1031261,1178
1092865,1178
1126200,1178
1147039,1178
1148338,1178
1150954,1178
1160523,1178
1183180,1178
1189382,1178
1201226,1178
1218873,1178
1222969,1178
1231659,1178
1236625,1178
1239872,1178
1243238,1178
1255293,1178
1256505,1178
1260358,1178
1264006,1178
1270871,1178
1279524,1178
1280091,1178
1282879,1178
1283660,1178
1284085,1178
1301934,1178
1317784,1178
1330487,1178
918438,1177
918926,1177
921117,1177
932607,1177
941063,1177
958608,1177
958786,1177
959440,1177
960240,1177
962757,1177
967289,1177
969080,1177
1017855,1177
1053950,1177
1113238,1177
1129948,1177
1152036,1177
1153862,1177
1153873,1177
1156989,1177
1163635,1177
1164744,1177
1196655,1177
1210371,1177
1226946,1177
1235736,1177
1236624,1177
1254132,1177
1255519,1177
1256595,1177
1270716,1177
1272962,1177
1275149,1177
1296723,1177
1298682,1177
1305351,1177
1315189,1177
1324009,1177
1327474,1177
927992,1176
933222,1176
935664,1176
942611,1176
952117,1176
960155,1176
965253,1176
972909,1176
1011860,1176
1012081,1176
1036437,1176
1056113,1176
1057093,1176
1064057,1176
1078074,1176
1080555,1176
1081433,1176
1082611,1176
1084888,1176
1091760,1176
1103169,1176
1130030,1176
1147099,1176
1147555,1176
1163461,1176
1164545,1176
1174629,1176
1184275,1176
1189881,1176
1197631,1176
1198617,1176
1226831,1176
1227249,1176
1228023,1176
1232843,1176
1279624,1176
1293114,1176
1305059,1176
1306394,1176
1331583,1176
1332610,1176
1333343,1176
927029,1175
931145,1175
980207,1175
982665,1175
990474,1175
992342,1175
1015858,1175
1027503,1175
1030851,1175
1060663,1175
1068927,1175
1070639,1175
1079876,1175
1084405,1175
1098845,1175
1105890,1175
1106996,1175
1110837,1175
1139950,1175
1163055,1175
1190134,1175
1193668,1175
1195023,1175
1210620,1175
1213512,1175
1216902,1175
1217735,1175
1231695,1175
1255022,1175
1278207,1175
1284526,1175
1285617,1175
1314451,1175
1318145,1175
1331609,1175
914625,1174
919125,1174
927958,1174
932291,1174
939128,1174
942529,1174
947677,1174
974318,1174
1006649,1174
1020890,1174
1036505,1174
1050711,1174
1055325,1174
1064579,1174
1070584,1174
1083785,1174
1099574,1174
1103100,1174
1119395,1174
1123453,1174
1126918,1174
1127386,1174
1142370,1174
1146589,1174
1196540,1174
1196984,1174
1197058,1174
1201407,1174
1201468,1174
1205717,1174
1210279,1174
1229620,1174
1235799,1174
1259897,1174
1263617,1174
1282099,1174
1306354,1174
1312901,1174
1326613,1174
915974,1173
916592,1173
934104,1173
935294,1173
946805,1173
947169,1173
959088,1173
965458,1173
999412,1173
1000038,1173
1012064,1173
1013355,1173
1022966,1173
1032344,1173
1033647,1173
1054719,1173
1069083,1173
1072890,1173
1109596,1173
1111227,1173
1113965,1173
1115737,1173
1130527,1173
1150838,1173
1166864,1173
1177489,1173
1188438,1173
1194958,1173
1196882,1173
1201024,1173
1208799,1173
1212308,1173
1218383,1173
1219789,1173
1224906,1173
1228038,1173
1246160,1173
1276563,1173
1289109,1173
1291031,1173
1296086,1173
1314152,1173
1316067,1173
1334768,1173
928084,1172
937301,1172
940999,1172
960227,1172
978704,1172
1001140,1172
1003324,1172
1012317,1172
1019319,1172
1028284,1172
1036116,1172
1044114,1172
1055176,1172
1085807,1172
1097043,1172
1106224,1172
1108954,1172
1114482,1172
1122968,1172
1126392,1172
1127080,1172
1136503,1172
1138415,1172
1153566,1172
1155321,1172
1165137,1172
1174106,1172
1205960,1172
1222074,1172
1229073,1172
1245309,1172
1253893,1172
1263542,1172
1275208,1172
1285208,1172
1291340,1172
1304750,1172
1314722,1172
1318421,1172
1337862,1172
933603,1171
947248,1171
950169,1171
964093,1171
968779,1171
1000532,1171
1020055,1171
1022906,1171
1023738,1171
1047471,1171
1063287,1171
1077164,1171
1079047,1171
1089321,1171
1095966,1171
1109031,1171
1140776,1171
1174759,1171
1186767,1171
1187153,1171
1198179,1171
1199117,1171
1237830,1171
1250810,1171
1289270,1171
1289506,1171
1305384,1171
1313122,1171
1314899,1171
1316811,1171
1321629,1171
1332658,1171
1332943,1171
1335804,1171
920257,1170
925839,1170
928758,1170
937268,1170
941466,1170
944912,1170
944914,1170
954506,1170
1014893,1170
1017258,1170
1022138,1170
1035408,1170
1038324,1170
1048454,1170
1069594,1170
1082328,1170
1082395,1170
1092670,1170
1092750,1170
1096719,1170
1130669,1170
1130691,1170
1137526,1170
1141679,1170
1189324,1170
1227487,1170
1263907,1170
1270853,1170
1280901,1170
1287971,1170
1300071,1170
1304630,1170
1306336,1170
1314721,1170
1323151,1170
1324248,1170
1338041,1170
927030,1169
932586,1169
981686,1169
1003701,1169
1044821,1169
1052224,1169
1058518,1169
1058926,1169
1075384,1169
1084269,1169
1102786,1169
1118371,1169
1134530,1169
1183357,1169
1204964,1169
1230897,1169
1236393,1169
1236401,1169
1268090,1169
1270602,1169
1277669,1169
1282203,1169
1284527,1169
1285098,1169
1285183,1169
1287400,1169
1315037,1169
1315370,1169
922213,1168
927598,1168
938068,1168
940419,1168
946822,1168
956257,1168
964614,1168
974789,1168
977720,1168
992047,1168
992926,1168
992976,1168
998931,1168
998982,1168
1008775,1168
1017529,1168
1022387,1168
1034269,1168
1046243,1168
1050197,1168
1061062,1168
1066781,1168
1073510,1168
1076026,1168
1097267,1168
1100416,1168
1111093,1168
1116853,1168
1136068,1168
1146153,1168
1148931,1168
1149300,1168
1168872,1168
1175098,1168
1180064,1168
1203840,1168
1210595,1168
1228576,1168
1230779,1168
1254418,1168
1264580,1168
1324528,1168
928383,1167
952521,1167
956117,1167
957923,1167
958672,1167
961732,1167
969453,1167
980833,1167
982700,1167
997242,1167
1018589,1167
1030102,1167
1032822,1167
1033037,1167
1053438,1167
1092834,1167
1093044,1167
1099972,1167
1106845,1167
1108222,1167
1108233,1167
1108236,1167
1109541,1167
1129249,1167
1161993,1167
1164642,1167
1173360,1167
1174760,1167
1187923,1167
1189335,1167
1198574,1167
1202165,1167
1204341,1167
1207266,1167
1210570,1167
1231940,1167
1235221,1167
1254519,1167
1254965,1167
1270873,1167
1276040,1167
1276614,1167
1291439,1167
1293282,1167
1304259,1167
1305553,1167
1315279,1167
1321201,1167
1330204,1167
1330631,1167
921128,1166
923252,1166
924396,1166
927600,1166
935135,1166
937444,1166
937585,1166
946337,1166
960801,1166
961129,1166
964427,1166
966204,1166
1014898,1166
1024882,1166
1032963,1166
1041036,1166
1042676,1166
1047419,1166
1085016,1166
1086261,1166
1104783,1166
1133675,1166
1161089,1166
1168647,1166
1180689,1166
1195282,1166
1203832,1166
1210335,1166
1211930,1166
1216726,1166
1236059,1166
1245288,1166
1252395,1166
1253061,1166
1256120,1166
1261196,1166
1270715,1166
1270760,1166
1272408,1166
1275207,1166
1310254,1166
1311230,1166
1315049,1166
1317537,1166
1319265,1166
1324738,1166
1325742,1166
915947,1165
924117,1165
928821,1165
936270,1165
962169,1165
978971,1165
986304,1165
992977,1165
998099,1165
1026647,1165
1029156,1165
1030484,1165
1045107,1165
1080883,1165
1100164,1165
1121703,1165
1132972,1165
1144056,1165
1153305,1165
1160659,1165
1178388,1165
1186136,1165
1203259,1165
1213461,1165
1227506,1165
1236265,1165
1237907,1165
1270038,1165
1279674,1165
1281471,1165
1305700,1165
1314168,1165
1315088,1165
1315368,1165
1321599,1165
1322266,1165
1334757,1165
929903,1164
934348,1164
938443,1164
941254,1164
947760,1164
968093,1164
970598,1164
974755,1164
975134,1164
978253,1164
1007062,1164
1049769,1164
1069574,1164
1076735,1164
1091449,1164
1105051,1164
1110924,1164
1145295,1164
1183678,1164
1198353,1164
1204305,1164
1214021,1164
1215578,1164
1216092,1164
1240741,1164
1243206,1164
1245082,1164
1247551,1164
1251069,1164
1261225,1164
1264198,1164
1270481,1164
1271727,1164
1279529,1164
1296641,1164
1297317,1164
1314120,1164
1314624,1164
1314648,1164
1317557,1164
1329148,1164
1336275,1164
921008,1163
921118,1163
924763,1163
933926,1163
941123,1163
942997,1163
957721,1163
958425,1163
964342,1163
979170,1163
979323,1163
984669,1163
993322,1163
993355,1163
997406,1163
1014548,1163
1023094,1163
1026057,1163
1034120,1163
1067599,1163
1100583,1163
1107884,1163
1112468,1163
1113863,1163
1114297,1163
1164781,1163
1166127,1163
1174949,1163
1180575,1163
1194816,1163
1195399,1163
1219555,1163
1237540,1163
1241569,1163
1252032,1163
1253340,1163
1261476,1163
1268981,1163
1269657,1163
1270909,1163
1273311,1163
1305201,1163
1309087,1163
1311124,1163
1315594,1163
1316365,1163
1327693,1163
1334766,1163
1336752,1163
1338088,1163
915496,1162
921129,1162
923772,1162
924042,1162
942174,1162
978754,1162
1000304,1162
1000606,1162
1001509,1162
1006080,1162
1007222,1162
1015745,1162
1015850,1162
1021988,1162
1022395,1162
1023009,1162
1042714,1162
1046639,1162
1077790,1162
1078297,1162
1093175,1162
1099602,1162
1114151,1162
1143323,1162
1150450,1162
1164319,1162
1178628,1162
1188330,1162
1210444,1162
1219051,1162
1226559,1162
1259128,1162
1265833,1162
1266071,1162
1286190,1162
1288168,1162
1289327,1162
1295418,1162
1316852,1162
1332537,1162
1336401,1162
1337479,1162
1337497,1162
924334,1161
939898,1161
944865,1161
973180,1161
978097,1161
992204,1161
1012843,1161
1014212,1161
1016982,1161
1018561,1161
1019308,1161
1023210,1161
1057311,1161
1080508,1161
1084540,1161
1106181,1161
1124305,1161
1130391,1161
1131356,1161
1138003,1161
1157414,1161
1173419,1161
1198046,1161
1219052,1161
1223147,1161
1235002,1161
1245550,1161
1252725,1161
1254366,1161
1258558,1161
1268091,1161
1270474,1161
1296160,1161
1302977,1161
1303693,1161
1325943,1161
915038,1160
917231,1160
928697,1160
938372,1160
947999,1160
993076,1160
1009900,1160
1013097,1160
1023868,1160
1030720,1160
1038413,1160
1039901,1160
1044369,1160
1045954,1160
1050023,1160
1085089,1160
1116166,1160
1156113,1160
1161812,1160
1173418,1160
1176058,1160
1176866,1160
1184038,1160
1210491,1160
1230905,1160
1241353,1160
1247629,1160
1252513,1160
1256119,1160
1268224,1160
1272202,1160
1279473,1160
1287035,1160
1305576,1160
1308937,1160
1314203,1160
1315531,1160
1322328,1160
1323851,1160
917124,1159
940660,1159
967010,1159
967637,1159
972774,1159
984427,1159
984517,1159
987951,1159
1017490,1159
1017702,1159
1023100,1159
1027907,1159
1028622,1159
1039809,1159
1083872,1159
1092749,1159
1109692,1159
1110627,1159
1111691,1159
1130511,1159
1133813,1159
1143268,1159
1161354,1159
1170721,1159
1174155,1159
1182974,1159
1186135,1159
1192409,1159
1192655,1159
1194188,1159
1194960,1159
1199096,1159
1201620,1159
1217999,1159
1218216,1159
1218336,1159
1227078,1159
1233917,1159
1237454,1159
1272864,1159
1279658,1159
1289848,1159
1294367,1159
1297080,1159
1299774,1159
1327437,1159
1331389,1159
924889,1158
932929,1158
937179,1158
940603,1158
950580,1158
953539,1158
970714,1158
974167,1158
979071,1158
983020,1158
996497,1158
1047543,1158
1047627,1158
1053019,1158
1067777,1158
1091310,1158
1093535,1158
1095229,1158
1102620,1158
1107075,1158
1115848,1158
1122796,1158
1135129,1158
1148871,1158
1151233,1158
1172305,1158
1192723,1158
1201534,1158
1201599,1158
1210566,1158
1221318,1158
1229472,1158
1236131,1158
1241287,1158
1241746,1158
1241927,1158
1314723,1158
1319963,1158
932847,1157
937816,1157
938133,1157
938137,1157
943526,1157
949215,1157
953380,1157
957455,1157
1000855,1157
1004176,1157
1011115,1157
1022656,1157
1027976,1157
1070989,1157
1099340,1157
1105753,1157
1111578,1157
1130753,1157
1131465,1157
1135493,1157
1140911,1157
1145366,1157
1173822,1157
1174078,1157
1182677,1157
1196232,1157
1196678,1157
1201193,1157
1204214,1157
1238220,1157
1255136,1157
1271015,1157
1279723,1157
1288730,1157
1297772,1157
1300385,1157
1315265,1157
1331128,1157
925236,1156
944968,1156
966628,1156
1031631,1156
1034808,1156
1060074,1156
1092504,1156
1102787,1156
1121553,1156
1123189,1156
1123673,1156
1135796,1156
1193275,1156
1193532,1156
1194318,1156
1203603,1156
1212434,1156
1230372,1156
1236999,1156
1247311,1156
1266785,1156
1289204,1156
1292241,1156
1307517,1156
1312714,1156
1314153,1156
1314641,1156
1315039,1156
1315526,1156
1324050,1156
1324234,1156
1332959,1156
1336696,1156
932975,1155
933728,1155
935634,1155
936775,1155
950815,1155
970054,1155
974539,1155
997327,1155
998930,1155
1016216,1155
1017259,1155
1021735,1155
1030884,1155
1032891,1155
1041192,1155
1046467,1155
1066503,1155
1077165,1155
1084205,1155
1137133,1155
1162129,1155
1200177,1155
1206954,1155
1249673,1155
1276229,1155
1277640,1155
1288014,1155
1310319,1155
1312966,1155
1315990,1155
